,playerUrl,yearP,salaryP
4,/players/l/leeco01.html,2013,5000000
5,/players/l/leeco01.html,2014,5225000
6,/players/l/leeco01.html,2015,5450000
7,/players/l/leeco01.html,2016,5675000
8,/players/l/leeco01.html,2017,11242000
9,/players/l/leeco01.html,2018,11747890
10,/players/l/leeco01.html,2019,12253780
11,/players/l/leeco01.html,2020,12759670
0,/players/a/amundlo01.html,2007,105696
1,/players/a/amundlo01.html,2007,75000
2,/players/a/amundlo01.html,2007,35232
3,/players/a/amundlo01.html,2008,687456
4,/players/a/amundlo01.html,2009,797581
5,/players/a/amundlo01.html,2010,855189
6,/players/a/amundlo01.html,2011,2225000
7,/players/a/amundlo01.html,2012,2403000
8,/players/a/amundlo01.html,2013,1069509
9,/players/a/amundlo01.html,2015,409167
10,/players/a/amundlo01.html,2016,1650000
11,/players/a/amundlo01.html,2017,1551659
0,/players/b/brownch01.html,1991,630000
1,/players/b/brownch01.html,1992,640000
2,/players/b/brownch01.html,1993,140000
3,/players/b/brownch01.html,1996,425000
4,/players/b/brownch01.html,1997,500000
5,/players/b/brownch01.html,1998,272250
6,/players/b/brownch01.html,1999,850000
7,/players/b/brownch01.html,2000,510000
0,/players/i/iveyja01.html,2023,7252200
1,/players/i/iveyja01.html,2024,7614480
0,/players/a/archiro01.html,2003,349458
1,/players/a/archiro01.html,2004,563679
0,/players/c/cookqu01.html,2017,79922
1,/players/c/cookqu01.html,2017,31969
2,/players/c/cookqu01.html,2018,100000
3,/players/c/cookqu01.html,2018,25000
4,/players/c/cookqu01.html,2018,14832
5,/players/c/cookqu01.html,2019,1544951
6,/players/c/cookqu01.html,2020,3000000
7,/players/c/cookqu01.html,2021,1797183
8,/players/c/cookqu01.html,2021,221996
0,/players/b/battljo01.html,1986,70000
1,/players/b/battljo01.html,1988,100000
2,/players/b/battljo01.html,1989,350000
3,/players/b/battljo01.html,1991,590000
4,/players/b/battljo01.html,1992,700000
5,/players/b/battljo01.html,1993,910000
6,/players/b/battljo01.html,1994,1120000
7,/players/b/battljo01.html,1995,1330000
0,/players/r/reedwi02.html,2016,947276
1,/players/r/reedwi02.html,2017,1015696
2,/players/r/reedwi02.html,2018,1471382
0,/players/b/barbeca01.html,2017,50000
1,/players/b/barbeca01.html,2022,53176
0,/players/g/goodrst01.html,2000,4529
1,/players/g/goodrst01.html,2002,465850
0,/players/s/sampsbr01.html,2019,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/c/cagemi01.html,1986,250000
1,/players/c/cagemi01.html,1988,810000
2,/players/c/cagemi01.html,1989,810000
3,/players/c/cagemi01.html,1991,910000
4,/players/c/cagemi01.html,1992,1390000
5,/players/c/cagemi01.html,1993,1390000
6,/players/c/cagemi01.html,1994,1502000
7,/players/c/cagemi01.html,1995,1635000
8,/players/c/cagemi01.html,1996,2126000
9,/players/c/cagemi01.html,1997,1473000
10,/players/c/cagemi01.html,1998,2055421
11,/players/c/cagemi01.html,1999,2350000
12,/players/c/cagemi01.html,2000,510000
0,/players/m/manniri01.html,1997,247500
0,/players/s/stewala01.html,1992,130000
1,/players/s/stewala01.html,1993,500000
2,/players/s/stewala01.html,1994,600000
3,/players/s/stewala01.html,1995,700000
4,/players/s/stewala01.html,1997,247500
0,/players/j/johnsma01.html,1985,900000
1,/players/j/johnsma01.html,1986,1100000
0,/players/b/bynumwi01.html,2009,711517
1,/players/b/bynumwi01.html,2010,825497
2,/players/b/bynumwi01.html,2011,3250000
3,/players/b/bynumwi01.html,2012,3250000
4,/players/b/bynumwi01.html,2013,3250000
5,/players/b/bynumwi01.html,2014,2790343
6,/players/b/bynumwi01.html,2015,2915908
7,/players/b/bynumwi01.html,2015,144468
0,/players/s/silerga01.html,2011,473640
1,/players/s/silerga01.html,2012,51097
0,/players/h/hugheed01.html,1989,100000
0,/players/b/blaylmo01.html,1991,525000
1,/players/b/blaylmo01.html,1992,575000
2,/players/b/blaylmo01.html,1993,660000
3,/players/b/blaylmo01.html,1994,1630000
4,/players/b/blaylmo01.html,1995,2100000
5,/players/b/blaylmo01.html,1996,2500000
6,/players/b/blaylmo01.html,1997,2800000
7,/players/b/blaylmo01.html,1998,3000000
8,/players/b/blaylmo01.html,1999,3600000
9,/players/b/blaylmo01.html,2000,4200000
10,/players/b/blaylmo01.html,2001,4800000
11,/players/b/blaylmo01.html,2002,5400000
0,/players/d/daysda01.html,2023,NaN
1,/players/d/daysda01.html,2024,NaN
0,/players/b/bitimon01.html,2024,500000
1,/players/b/bitimon01.html,2024,NaN
0,/players/m/maconda01.html,2019,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/w/willipe01.html,1986,70000
0,/players/j/johnsja01.html,2010,1594080
1,/players/j/johnsja01.html,2011,1713600
2,/players/j/johnsja01.html,2012,1833120
3,/players/j/johnsja01.html,2013,2812006
4,/players/j/johnsja01.html,2015,2500000
5,/players/j/johnsja01.html,2016,2500000
6,/players/j/johnsja01.html,2017,4000000
7,/players/j/johnsja01.html,2018,13954000
8,/players/j/johnsja01.html,2019,14651700
9,/players/j/johnsja01.html,2020,15349400
10,/players/j/johnsja01.html,2021,16047100
11,/players/j/johnsja01.html,2022,2641691
12,/players/j/johnsja01.html,2023,1836090
13,/players/j/johnsja01.html,2023,590926
14,/players/j/johnsja01.html,2024,2241188
15,/players/j/johnsja01.html,2024,777703
16,/players/j/johnsja01.html,2024,183704
17,/players/j/johnsja01.html,2024,183704
0,/players/b/brewero02.html,2007,1595400
1,/players/b/brewero02.html,2008,1715040
2,/players/b/brewero02.html,2009,1834680
3,/players/b/brewero02.html,2010,2717161
4,/players/b/brewero02.html,2011,4790000
5,/players/b/brewero02.html,2012,4710000
6,/players/b/brewero02.html,2013,1069509
7,/players/b/brewero02.html,2014,1186459
0,/players/m/miskija01.html,2000,15982
0,/players/n/noguelu01.html,2015,1762680
1,/players/n/noguelu01.html,2016,1842000
2,/players/n/noguelu01.html,2017,1921320
3,/players/n/noguelu01.html,2018,2947305
0,/players/p/pleisti01.html,2016,3000000
1,/players/p/pleisti01.html,2017,3000000
2,/players/p/pleisti01.html,2018,500000
0,/players/l/liddeej01.html,2023,NaN
1,/players/l/liddeej01.html,2024,1801769
0,/players/w/wilkije01.html,1986,214500
0,/players/h/harrijo01.html,2015,884879
1,/players/h/harrijo01.html,2016,845059
2,/players/h/harrijo01.html,2017,980431
3,/players/h/harrijo01.html,2018,1524305
4,/players/h/harrijo01.html,2019,8333333
5,/players/h/harrijo01.html,2020,7666667
6,/players/h/harrijo01.html,2021,16071429
7,/players/h/harrijo01.html,2022,17357143
8,/players/h/harrijo01.html,2023,18642857
9,/players/h/harrijo01.html,2024,19928571
0,/players/d/davisma02.html,1996,200000
1,/players/d/davisma02.html,1997,247500
2,/players/d/davisma02.html,1998,326700
3,/players/d/davisma02.html,2000,100000
4,/players/d/davisma02.html,2000,6000
0,/players/l/lucasjo02.html,2006,34041
1,/players/l/lucasjo02.html,2007,700000
2,/players/l/lucasjo02.html,2009,32842
3,/players/l/lucasjo02.html,2011,208264
4,/players/l/lucasjo02.html,2012,915852
5,/players/l/lucasjo02.html,2013,1500000
6,/players/l/lucasjo02.html,2014,1600000
7,/players/l/lucasjo02.html,2015,123827
8,/players/l/lucasjo02.html,2017,635753
0,/players/b/belljo01.html,2018,815615
1,/players/b/belljo01.html,2019,1378242
2,/players/b/belljo01.html,2020,1620564
3,/players/b/belljo01.html,2020,250000
4,/players/b/belljo01.html,2021,580062
5,/players/b/belljo01.html,2021,221996
6,/players/b/belljo01.html,2021,"0"" >< $Minimum</td></tr>
"
7,/players/b/belljo01.html,2022,102831
0,/players/j/jonesch01.html,1986,95000
1,/players/j/jonesch01.html,1988,250000
2,/players/j/jonesch01.html,1989,100000
3,/players/j/jonesch01.html,1991,675000
4,/players/j/jonesch01.html,1992,750000
5,/players/j/jonesch01.html,1993,875000
6,/players/j/jonesch01.html,1996,350000
7,/players/j/jonesch01.html,1997,247500
0,/players/g/grantbr01.html,1995,808000
1,/players/g/grantbr01.html,1996,1050000
2,/players/g/grantbr01.html,1997,1293000
3,/players/g/grantbr01.html,1998,5000000
4,/players/g/grantbr01.html,1999,6000000
5,/players/g/grantbr01.html,2000,7680862
6,/players/g/grantbr01.html,2001,8900000
7,/players/g/grantbr01.html,2002,9925076
8,/players/g/grantbr01.html,2003,11027862
9,/players/g/grantbr01.html,2004,12130648
10,/players/g/grantbr01.html,2005,13233434
11,/players/g/grantbr01.html,2006,14336220
12,/players/g/grantbr01.html,2006,1670000
13,/players/g/grantbr01.html,2007,14848080
14,/players/g/grantbr01.html,2007,1938870
0,/players/j/johnsja05.html,2022,2659560
1,/players/j/johnsja05.html,2023,2792640
2,/players/j/johnsja05.html,2024,2925360
0,/players/t/thomaca02.html,2022,2036280
1,/players/t/thomaca02.html,2023,2138160
2,/players/t/thomaca02.html,2024,2240160
0,/players/p/palacmi01.html,2000,301875
1,/players/p/palacmi01.html,2001,316969
2,/players/p/palacmi01.html,2002,690000
3,/players/p/palacmi01.html,2003,750000
4,/players/p/palacmi01.html,2004,688679
5,/players/p/palacmi01.html,2005,807546
6,/players/p/palacmi01.html,2006,1400000
0,/players/t/tuckera01.html,2020,578573
1,/players/t/tuckera01.html,2021,340000
2,/players/t/tuckera01.html,2021,"0"" >< $Minimum</td></tr>
"
3,/players/t/tuckera01.html,2022,95930
4,/players/t/tuckera01.html,2022,95930
5,/players/t/tuckera01.html,2022,28779
6,/players/t/tuckera01.html,2022,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/s/stockda01.html,2015,29843
1,/players/s/stockda01.html,2018,192813
0,/players/s/stiemgr01.html,2012,762195
1,/players/s/stiemgr01.html,2013,2575000
2,/players/s/stiemgr01.html,2014,2676000
3,/players/s/stiemgr01.html,2015,981084
0,/players/c/cookbr01.html,2004,903360
1,/players/c/cookbr01.html,2005,971160
2,/players/c/cookbr01.html,2006,1038960
3,/players/c/cookbr01.html,2007,1817141
4,/players/c/cookbr01.html,2008,3500000
5,/players/c/cookbr01.html,2009,3500000
6,/players/c/cookbr01.html,2010,3500000
7,/players/c/cookbr01.html,2011,1146337
8,/players/c/cookbr01.html,2012,1223166
0,/players/w/whiteha01.html,2011,730437
1,/players/w/whiteha01.html,2012,762195
2,/players/w/whiteha01.html,2015,769881
3,/players/w/whiteha01.html,2016,981348
4,/players/w/whiteha01.html,2017,22116750
5,/players/w/whiteha01.html,2018,23775506
6,/players/w/whiteha01.html,2019,25434263
7,/players/w/whiteha01.html,2020,27093018
8,/players/w/whiteha01.html,2021,1620564
9,/players/w/whiteha01.html,2022,2401537
0,/players/c/cookech01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/c/cookech01.html,2019,76236
0,/players/g/garnema01.html,1999,287500
0,/players/m/moultar01.html,2013,1042320
1,/players/m/moultar01.html,2014,1089240
2,/players/m/moultar01.html,2015,1136160
0,/players/p/postela01.html,2001,316969
1,/players/p/postela01.html,2002,465850
2,/players/p/postela01.html,2003,587435
0,/players/w/webstma01.html,1985,450000
1,/players/w/webstma01.html,1986,450000
0,/players/w/willifr02.html,2003,832560
1,/players/w/willifr02.html,2004,894960
2,/players/w/willifr02.html,2005,957480
0,/players/w/wallajo01.html,1997,785000
1,/players/w/wallajo01.html,1998,903120
2,/players/w/wallajo01.html,1999,1021000
3,/players/w/wallajo01.html,2000,2000000
4,/players/w/wallajo01.html,2001,2200000
5,/players/w/wallajo01.html,2002,2630000
6,/players/w/wallajo01.html,2004,813679
0,/players/p/poolejo01.html,2020,1964760
1,/players/p/poolejo01.html,2021,2063280
2,/players/p/poolejo01.html,2022,2161440
3,/players/p/poolejo01.html,2023,3901399
4,/players/p/poolejo01.html,2024,27455357
0,/players/p/perryti01.html,1989,600000
1,/players/p/perryti01.html,1991,675000
2,/players/p/perryti01.html,1992,675000
3,/players/p/perryti01.html,1993,900000
4,/players/p/perryti01.html,1994,1550000
5,/players/p/perryti01.html,1995,1750000
6,/players/p/perryti01.html,1996,1950000
0,/players/p/pressph01.html,2015,816482
1,/players/p/pressph01.html,2016,172739
2,/players/p/pressph01.html,2016,111444
3,/players/p/pressph01.html,2017,35000
0,/players/z/zellelu01.html,2013,473604
0,/players/m/mcmilto01.html,1986,215000
0,/players/r/reedpa01.html,2021,609128
1,/players/r/reedpa01.html,2022,1517981
2,/players/r/reedpa01.html,2023,1782621
3,/players/r/reedpa01.html,2024,7723000
0,/players/f/fostero01.html,1985,125000
1,/players/f/fostero01.html,1986,137000
0,/players/k/kleizli01.html,2006,879360
1,/players/k/kleizli01.html,2007,945360
2,/players/k/kleizli01.html,2008,1011360
3,/players/k/kleizli01.html,2009,1824493
4,/players/k/kleizli01.html,2011,4995000
5,/players/k/kleizli01.html,2012,4605000
6,/players/k/kleizli01.html,2013,4600000
0,/players/h/hudsole01.html,2010,199185
1,/players/h/hudsole01.html,2010,193802
2,/players/h/hudsole01.html,2011,192791
3,/players/h/hudsole01.html,2015,55774
0,/players/s/smartja01.html,2022,"0"" >< $Minimum</td></tr>
"
1,/players/s/smartja01.html,2022,"0"" >< $Minimum</td></tr>
"
2,/players/s/smartja01.html,2024,NaN
0,/players/e/ewingpa01.html,1986,1250000
1,/players/e/ewingpa01.html,1987,1500000
2,/players/e/ewingpa01.html,1988,2750000
3,/players/e/ewingpa01.html,1989,3250000
4,/players/e/ewingpa01.html,1990,3750000
5,/players/e/ewingpa01.html,1991,4250000
6,/players/e/ewingpa01.html,1992,3139000
7,/players/e/ewingpa01.html,1993,3300000
8,/players/e/ewingpa01.html,1994,3825000
9,/players/e/ewingpa01.html,1995,4486700
10,/players/e/ewingpa01.html,1996,18724000
11,/players/e/ewingpa01.html,1997,3000000
12,/players/e/ewingpa01.html,1998,20500000
13,/players/e/ewingpa01.html,1999,18500000
14,/players/e/ewingpa01.html,2000,15000000
15,/players/e/ewingpa01.html,2001,14000000
16,/players/e/ewingpa01.html,2002,2118420
17,/players/e/ewingpa01.html,2003,1850000
0,/players/m/maxeyty01.html,2021,2478840
1,/players/m/maxeyty01.html,2022,2602920
2,/players/m/maxeyty01.html,2023,2726880
3,/players/m/maxeyty01.html,2024,4343920
0,/players/l/loydjo01.html,2019,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/k/kennedj01.html,2017,50000
0,/players/m/marshdo01.html,1995,2100000
1,/players/m/marshdo01.html,1996,2730000
2,/players/m/marshdo01.html,1997,3360000
3,/players/m/marshdo01.html,1998,3990000
4,/players/m/marshdo01.html,1999,4370000
5,/players/m/marshdo01.html,2000,5250000
6,/players/m/marshdo01.html,2001,5630000
7,/players/m/marshdo01.html,2002,6510000
8,/players/m/marshdo01.html,2003,4186542
9,/players/m/marshdo01.html,2003,1000000
10,/players/m/marshdo01.html,2004,4605196
11,/players/m/marshdo01.html,2005,5023850
12,/players/m/marshdo01.html,2006,4799108
13,/players/m/marshdo01.html,2007,5633037
14,/players/m/marshdo01.html,2008,6016965
15,/players/m/marshdo01.html,2009,5950894
16,/players/m/marshdo01.html,2009,1262275
0,/players/c/conlemi01.html,2008,3377160
1,/players/c/conlemi01.html,2009,3630480
2,/players/c/conlemi01.html,2010,3883800
3,/players/c/conlemi01.html,2011,4913007
4,/players/c/conlemi01.html,2012,6611571
5,/players/c/conlemi01.html,2013,7305786
6,/players/c/conlemi01.html,2014,8000001
7,/players/c/conlemi01.html,2015,8894216
8,/players/c/conlemi01.html,2016,9588426
9,/players/c/conlemi01.html,2017,26540100
10,/players/c/conlemi01.html,2018,28530608
11,/players/c/conlemi01.html,2019,30521116
12,/players/c/conlemi01.html,2020,32511623
13,/players/c/conlemi01.html,2021,34504132
14,/players/c/conlemi01.html,2022,21000000
15,/players/c/conlemi01.html,2023,22680000
16,/players/c/conlemi01.html,2024,24360000
0,/players/g/guidija01.html,1993,140000
1,/players/g/guidija01.html,1994,250000
0,/players/f/fernaru01.html,2009,1084080
1,/players/f/fernaru01.html,2010,1165320
2,/players/f/fernaru01.html,2011,1246680
3,/players/f/fernaru01.html,2012,2180443
0,/players/l/lylestr01.html,2016,2239800
1,/players/l/lylestr01.html,2017,2340600
2,/players/l/lylestr01.html,2018,2441400
3,/players/l/lylestr01.html,2019,3364249
4,/players/l/lylestr01.html,2020,5500000
5,/players/l/lylestr01.html,2021,5500000
6,/players/l/lylestr01.html,2022,2500000
7,/players/l/lylestr01.html,2023,2625000
8,/players/l/lylestr01.html,2024,8000000
0,/players/s/sharpsh01.html,2023,6012960
1,/players/s/sharpsh01.html,2024,6313800
0,/players/p/perkike01.html,2004,814320
1,/players/p/perkike01.html,2005,875400
2,/players/p/perkike01.html,2006,936480
3,/players/p/perkike01.html,2007,1689409
4,/players/p/perkike01.html,2008,4480912
5,/players/p/perkike01.html,2009,4578880
6,/players/p/perkike01.html,2010,4250000
7,/players/p/perkike01.html,2011,4640208
8,/players/p/perkike01.html,2012,7123626
9,/players/p/perkike01.html,2013,7800531
10,/players/p/perkike01.html,2014,8477437
11,/players/p/perkike01.html,2015,9654342
12,/players/p/perkike01.html,2015,434547
13,/players/p/perkike01.html,2016,1499200
14,/players/p/perkike01.html,2018,13156
0,/players/s/sumneed01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/s/sumneed01.html,2019,449794
2,/players/s/sumneed01.html,2020,2000000
3,/players/s/sumneed01.html,2021,2160000
4,/players/s/sumneed01.html,2022,2320000
5,/players/s/sumneed01.html,2023,1968175
0,/players/h/houstca01.html,2023,2000000
1,/players/h/houstca01.html,2024,2000000
0,/players/h/hawkihe01.html,1989,650000
1,/players/h/hawkihe01.html,1991,1000000
2,/players/h/hawkihe01.html,1992,805000
3,/players/h/hawkihe01.html,1993,2400000
4,/players/h/hawkihe01.html,1994,2400000
5,/players/h/hawkihe01.html,1995,2500000
6,/players/h/hawkihe01.html,1996,2500000
7,/players/h/hawkihe01.html,1997,2604000
8,/players/h/hawkihe01.html,1998,3124100
9,/players/h/hawkihe01.html,1999,3644000
10,/players/h/hawkihe01.html,2000,4164100
11,/players/h/hawkihe01.html,2001,3560000
12,/players/h/hawkihe01.html,2001,1200000
0,/players/b/bowdlca01.html,2000,1025880
1,/players/b/bowdlca01.html,2001,1102800
2,/players/b/bowdlca01.html,2002,1179720
0,/players/n/nordgje01.html,1998,242000
0,/players/p/pekovni01.html,2011,4000000
1,/players/p/pekovni01.html,2012,4503600
2,/players/p/pekovni01.html,2013,4837200
3,/players/p/pekovni01.html,2014,12100000
4,/players/p/pekovni01.html,2015,12100000
5,/players/p/pekovni01.html,2016,12100000
6,/players/p/pekovni01.html,2017,12100000
0,/players/t/tateja01.html,2021,1445967
1,/players/t/tateja01.html,2022,1517981
2,/players/t/tateja01.html,2023,7065217
3,/players/t/tateja01.html,2024,6500000
0,/players/t/turiaro01.html,2007,664209
1,/players/t/turiaro01.html,2008,770610
2,/players/t/turiaro01.html,2009,4500000
3,/players/t/turiaro01.html,2010,4140000
4,/players/t/turiaro01.html,2011,4000000
5,/players/t/turiaro01.html,2012,4360000
6,/players/t/turiaro01.html,2013,1146337
7,/players/t/turiaro01.html,2014,1500000
8,/players/t/turiaro01.html,2015,1500000
0,/players/b/bowenry01.html,2000,301875
1,/players/b/bowenry01.html,2001,510000
2,/players/b/bowenry01.html,2002,630850
3,/players/b/bowenry01.html,2003,1111111
4,/players/b/bowenry01.html,2004,1250000
5,/players/b/bowenry01.html,2005,807046
6,/players/b/bowenry01.html,2006,900498
7,/players/b/bowenry01.html,2007,998967
8,/players/b/bowenry01.html,2008,1033930
9,/players/b/bowenry01.html,2009,1141838
